CÓDIGO DO ALIMENTO,DESCRIÇÃO DO ALIMENTO,CÓDIGO DA PREPARAÇÃO,DESCRIÇÃO DA PREPARAÇÃO,CÓDIGO DO TIPO DE MEDIDA,DESCRIÇÃO DO TIPO DE MEDIDA,CÓDIGO DO TIPO DE MEDIDA PADRÃO,DESCRIÇÃO DO TIPO DE MEDIDA PADRÃO,QUANTIDADE    EM            GRAMAS,CÓDIGO DA FONTE DE REFERÊNCIA,DESCRIÇÃO DO ALIMENTO NA REFERÊNCIA
7004803,CATCHUP,99,NAO SE APLICA,16,COLHER DE SOPA,16,COLHER DE SOPA,20,1,Ketchup - colher de sopa cheia
7004803,CATCHUP,99,NAO SE APLICA,27,DOSE,16,COLHER DE SOPA,15,8,Catchup - porção
7004803,CATCHUP,99,NAO SE APLICA,68,GRAMA,16,COLHER DE SOPA,1,15,Grama
7004803,CATCHUP,99,NAO SE APLICA,86,PONTA DE FACA,16,COLHER DE SOPA,4,7,Maionese - ponta de faca
7004803,CATCHUP,99,NAO SE APLICA,87,PORCAO,16,COLHER DE SOPA,15,8,Catchup - porção
7004803,CATCHUP,99,NAO SE APLICA,94,QUILO,16,COLHER DE SOPA,1000,15,Quilo
7004803,CATCHUP,99,NAO SE APLICA,97,SACHE,16,COLHER DE SOPA,8,5,Ketchup Primor - sachê
7006101,PIMENTA EM PO,99,NAO SE APLICA,13,COLHER DE CAFE,15,COLHER DE SOBREMESA,1.2,14,Pimenta em pó - colher de café
7006101,PIMENTA EM PO,99,NAO SE APLICA,14,COLHER DE CHA,15,COLHER DE SOBREMESA,1.5,14,Pimenta em pó - colher de chá
7006101,PIMENTA EM PO,99,NAO SE APLICA,15,COLHER DE SOBREMESA,15,COLHER DE SOBREMESA,6.5,14,Pimenta em pó - colher de sobremesa
7006101,PIMENTA EM PO,99,NAO SE APLICA,16,COLHER DE SOPA,15,COLHER DE SOBREMESA,13,14,Pimenta em pó - 2 colheres de sobremesa
7006101,PIMENTA EM PO,99,NAO SE APLICA,68,GRAMA,15,COLHER DE SOBREMESA,1,15,Grama
7006101,PIMENTA EM PO,99,NAO SE APLICA,87,PORCAO,15,COLHER DE SOBREMESA,0.5,5,Pimenta do reino Masterfoods - porção rótulo
7006101,PIMENTA EM PO,99,NAO SE APLICA,94,QUILO,15,COLHER DE SOBREMESA,1000,15,Quilo
7007101,TUCUPI EM CALDO SEM PIMENTA,99,NAO SE APLICA,17,CONCHA,19,COPO DE CAFEZINHO,130,1,Sopa de carne e legumes - concha média cheia
7007101,TUCUPI EM CALDO SEM PIMENTA,99,NAO SE APLICA,19,COPO DE CAFEZINHO,19,COPO DE CAFEZINHO,50,1,copo de cafezinho
7007101,TUCUPI EM CALDO SEM PIMENTA,99,NAO SE APLICA,22,COPO MEDIO,19,COPO DE CAFEZINHO,240,15,Copo médio
7007101,TUCUPI EM CALDO SEM PIMENTA,99,NAO SE APLICA,68,GRAMA,19,COPO DE CAFEZINHO,1,15,Grama
7007101,TUCUPI EM CALDO SEM PIMENTA,99,NAO SE APLICA,94,QUILO,19,COPO DE CAFEZINHO,1000,15,Quilo
7007502,CREME DE QUEIJO,99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,32,FATIA,60,1,Requeijão - 2 colheres de sopa cheias
7007502,CREME DE QUEIJO,99,NAO SE APLICA,32,FATIA,32,FATIA,20,1,Queijo polenguinho - unidade
7007502,CREME DE QUEIJO,99,NAO SE APLICA,68,GRAMA,32,FATIA,1,15,Grama
7007502,CREME DE QUEIJO,99,NAO SE APLICA,94,QUILO,32,FATIA,1000,15,Quilo
7007701,CALDO DE PEIXE,99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,17,CONCHA,40,1,Sopa de feijão e macarrão - 2 colheres de sopa cheias
7007701,CALDO DE PEIXE,99,NAO SE APLICA,16,COLHER DE SOPA,17,CONCHA,20,1,Sopa feijão e macarrão - colher de sopa cheia
7007701,CALDO DE PEIXE,99,NAO SE APLICA,17,CONCHA,17,CONCHA,130,1,Sopa Carne e legumes - concha média cheia
7007701,CALDO DE PEIXE,99,NAO SE APLICA,18,COPO AMERICANO,17,CONCHA,150,15,Copo americano
7007701,CALDO DE PEIXE,99,NAO SE APLICA,21,COPO GRANDE,17,CONCHA,300,7,Copo grande
7007701,CALDO DE PEIXE,99,NAO SE APLICA,68,GRAMA,17,CONCHA,1,15,Grama
7007701,CALDO DE PEIXE,99,NAO SE APLICA,92,PRATO FUNDO,17,CONCHA,520,1,Sopa de carne e legumes - prato fundo
7007701,CALDO DE PEIXE,99,NAO SE APLICA,93,PRATO RASO,17,CONCHA,325,1,Sopa de carne e legumes - prato raso
7007701,CALDO DE PEIXE,99,NAO SE APLICA,94,QUILO,17,CONCHA,1000,15,Quilo
7007701,CALDO DE PEIXE,99,NAO SE APLICA,102,TIGELA,17,CONCHA,300,4,Sopa - cumbuca
7007701,CALDO DE PEIXE,99,NAO SE APLICA,105,XICARA DE CAFE,17,CONCHA,50,15,xícara de café
7007901,CALDO DE TOMATE,99,NAO SE APLICA,17,CONCHA,17,CONCHA,130,1,Sopa Carne e legumes - concha média cheia
7007901,CALDO DE TOMATE,99,NAO SE APLICA,68,GRAMA,17,CONCHA,1,15,Grama
7007901,CALDO DE TOMATE,99,NAO SE APLICA,87,PORCAO,17,CONCHA,20,8,Molho de tomate caseiro - porção
7007901,CALDO DE TOMATE,99,NAO SE APLICA,92,PRATO FUNDO,17,CONCHA,520,1,Sopa de carne e legumes - prato fundo
7007901,CALDO DE TOMATE,99,NAO SE APLICA,94,QUILO,17,CONCHA,1000,15,Quilo
7010301,TOMATE SECO,99,NAO SE APLICA,16,COLHER DE SOPA,16,COLHER DE SOPA,17.6,14,Tomate seco - colher de sopa
7010301,TOMATE SECO,99,NAO SE APLICA,68,GRAMA,16,COLHER DE SOPA,1,15,Grama
7010301,TOMATE SECO,99,NAO SE APLICA,87,PORCAO,16,COLHER DE SOPA,35.2,14,Tomate seco - 2 colheres de sopa
7010301,TOMATE SECO,99,NAO SE APLICA,88,PUNHADO,16,COLHER DE SOPA,35.2,14,Tomate seco - 2 colheres de sopa
7010301,TOMATE SECO,99,NAO SE APLICA,94,QUILO,16,COLHER DE SOPA,1000,15,Quilo
7010401,MAIONESE (MOLHO) LIGHT,99,NAO SE APLICA,15,COLHER DE SOBREMESA,86,PONTA DE FACA,17,1,Maionese - colher de sobremesa cheia
7010401,MAIONESE (MOLHO) LIGHT,99,NAO SE APLICA,16,COLHER DE SOPA,86,PONTA DE FACA,27,1,Maionese - colher de sopa cheia
7010401,MAIONESE (MOLHO) LIGHT,99,NAO SE APLICA,68,GRAMA,86,PONTA DE FACA,1,15,Grama
7010401,MAIONESE (MOLHO) LIGHT,99,NAO SE APLICA,86,PONTA DE FACA,86,PONTA DE FACA,4,7,Maionese - ponta de faca
7010401,MAIONESE (MOLHO) LIGHT,99,NAO SE APLICA,94,QUILO,86,PONTA DE FACA,1000,15,Quilo
7010501,MOLHO DE SOJA LIGHT,99,NAO SE APLICA,16,COLHER DE SOPA,16,COLHER DE SOPA,6,1,Molho shoyo - colher de sopa
7010501,MOLHO DE SOJA LIGHT,99,NAO SE APLICA,68,GRAMA,16,COLHER DE SOPA,1,15,Grama
7010501,MOLHO DE SOJA LIGHT,99,NAO SE APLICA,94,QUILO,16,COLHER DE SOPA,1000,15,Quilo
7010601,LEITE DE COCO LIGHT,99,NAO SE APLICA,21,COPO GRANDE,21,COPO GRANDE,300,7,copo grande
7010601,LEITE DE COCO LIGHT,99,NAO SE APLICA,68,GRAMA,21,COPO GRANDE,1,15,Grama
7010601,LEITE DE COCO LIGHT,99,NAO SE APLICA,94,QUILO,21,COPO GRANDE,1000,15,Quilo
7079202,VINAGRETE,99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,16,COLHER DE SOPA,65,1,Molho à campanha - colher de arroz cheia
7079202,VINAGRETE,99,NAO SE APLICA,14,COLHER DE CHA,16,COLHER DE SOPA,9,1,Molho à campanha - 1/2 colher de sobremesa cheia
7079202,VINAGRETE,99,NAO SE APLICA,16,COLHER DE SOPA,16,COLHER DE SOPA,30,1,Molho à campanha - colher de sopa cheia
7079202,VINAGRETE,99,NAO SE APLICA,17,CONCHA,16,COLHER DE SOPA,80,1,Molho à campanha - copo pequeno cheio
7079202,VINAGRETE,99,NAO SE APLICA,68,GRAMA,16,COLHER DE SOPA,1,15,Grama
7079202,VINAGRETE,99,NAO SE APLICA,82,PEGADOR,16,COLHER DE SOPA,30,,Molho à campanha - colher de sopa cheia
7079202,VINAGRETE,99,NAO SE APLICA,87,PORCAO,16,COLHER DE SOPA,22,8,Molho à campanha - porção
7079202,VINAGRETE,99,NAO SE APLICA,94,QUILO,16,COLHER DE SOPA,1000,15,Quilo
7100101,FILE MIGNON,2,CROZIDO(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100101,FILE MIGNON,2,CROZIDO(A),68,GRAMA,5,BIFE,1,15,Grama
7100101,FILE MIGNON,2,CROZIDO(A),81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100101,FILE MIGNON,2,CROZIDO(A),94,QUILO,5,BIFE,1000,15,Quilo
7100101,FILE MIGNON,2,CROZIDO(A),103,UNIDADE,5,BIFE,100,1,Bife bovino - unidade média
7100101,FILE MIGNON,3,GRELHADO(A)/BRASA/CHURRASCO,5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100101,FILE MIGNON,3,GRELHADO(A)/BRASA/CHURRASCO,32,FATIA,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100101,FILE MIGNON,3,GRELHADO(A)/BRASA/CHURRASCO,33,FILE,5,BIFE,100,1,Bife bovino - unidade média
7100101,FILE MIGNON,3,GRELHADO(A)/BRASA/CHURRASCO,68,GRAMA,5,BIFE,1,15,Grama
7100101,FILE MIGNON,3,GRELHADO(A)/BRASA/CHURRASCO,81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100101,FILE MIGNON,3,GRELHADO(A)/BRASA/CHURRASCO,94,QUILO,5,BIFE,1000,15,Quilo
7100101,FILE MIGNON,3,GRELHADO(A)/BRASA/CHURRASCO,103,UNIDADE,5,BIFE,100,1,Bife bovino - unidade média
7100101,FILE MIGNON,4,ASSADO(A),5,BIFE,81,PEDACO,100,1,Bife bovino - unidade média
7100101,FILE MIGNON,4,ASSADO(A),33,FILE,81,PEDACO,100,1,Bife bovino - unidade média
7100101,FILE MIGNON,4,ASSADO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100101,FILE MIGNON,4,ASSADO(A),81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100101,FILE MIGNON,4,ASSADO(A),87,PORCAO,81,PEDACO,75,2,Carne assada - porção Guia Alimentar
7100101,FILE MIGNON,4,ASSADO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100101,FILE MIGNON,4,ASSADO(A),103,UNIDADE,81,PEDACO,100,1,Bife bovino - unidade média
7100101,FILE MIGNON,5,FRITO(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100101,FILE MIGNON,5,FRITO(A),32,FATIA,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100101,FILE MIGNON,5,FRITO(A),68,GRAMA,5,BIFE,1,15,Grama
7100101,FILE MIGNON,5,FRITO(A),81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100101,FILE MIGNON,5,FRITO(A),87,PORCAO,5,BIFE,75,2,Carne assada - porção Guia Alimentar
7100101,FILE MIGNON,5,FRITO(A),94,QUILO,5,BIFE,1000,15,Quilo
7100101,FILE MIGNON,5,FRITO(A),103,UNIDADE,5,BIFE,100,1,Bife bovino - unidade média
7100101,FILE MIGNON,6,EMPANADO(A)/A MILANESA,5,BIFE,5,BIFE,80,1,Bife bovino à milanesa - unidade média
7100101,FILE MIGNON,6,EMPANADO(A)/A MILANESA,68,GRAMA,5,BIFE,1,15,Grama
7100101,FILE MIGNON,6,EMPANADO(A)/A MILANESA,94,QUILO,5,BIFE,1000,15,Quilo
7100101,FILE MIGNON,7,REFOGADO(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100101,FILE MIGNON,7,REFOGADO(A),12,COLHER DE ARROZ/SERVIR,5,BIFE,70,1,Carne bovina ensopada com legumes - colher de arroz cheia
7100101,FILE MIGNON,7,REFOGADO(A),68,GRAMA,5,BIFE,1,15,Grama
7100101,FILE MIGNON,7,REFOGADO(A),94,QUILO,5,BIFE,1000,15,Quilo
7100101,FILE MIGNON,8,MOLHO VERMELHO,5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100101,FILE MIGNON,8,MOLHO VERMELHO,68,GRAMA,5,BIFE,1,15,Grama
7100101,FILE MIGNON,8,MOLHO VERMELHO,81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100101,FILE MIGNON,8,MOLHO VERMELHO,94,QUILO,5,BIFE,1000,15,Quilo
7100101,FILE MIGNON,9,MOLHO BRANCO,68,GRAMA,81,PEDACO,1,15,Grama
7100101,FILE MIGNON,9,MOLHO BRANCO,81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100101,FILE MIGNON,9,MOLHO BRANCO,94,QUILO,81,PEDACO,1000,15,Quilo
7100101,FILE MIGNON,11,COM MANTEIGA/OLEO,68,GRAMA,103,UNIDADE,1,15,Grama
7100101,FILE MIGNON,11,COM MANTEIGA/OLEO,94,QUILO,103,UNIDADE,1000,15,Quilo
7100101,FILE MIGNON,11,COM MANTEIGA/OLEO,103,UNIDADE,103,UNIDADE,100,1,Bife bovino - unidade média
7100101,FILE MIGNON,99,NAO SE APLICA,68,GRAMA,81,PEDACO,1,15,Grama
7100101,FILE MIGNON,99,NAO SE APLICA,81,PEDACO,81,PEDACO,35,1,Carne bovina ensopada - pedaço médio
7100101,FILE MIGNON,99,NAO SE APLICA,94,QUILO,81,PEDACO,1000,15,Quilo
7100201,CONTRAFILE,2,CROZIDO(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100201,CONTRAFILE,2,CROZIDO(A),68,GRAMA,5,BIFE,1,15,Grama
7100201,CONTRAFILE,2,CROZIDO(A),81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100201,CONTRAFILE,2,CROZIDO(A),87,PORCAO,5,BIFE,75,2,Carne assada - porção Guia Alimentar
7100201,CONTRAFILE,2,CROZIDO(A),94,QUILO,5,BIFE,1000,15,Quilo
7100201,CONTRAFILE,3,GRELHADO(A)/BRASA/CHURRASCO,5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100201,CONTRAFILE,3,GRELHADO(A)/BRASA/CHURRASCO,68,GRAMA,5,BIFE,1,15,Grama
7100201,CONTRAFILE,3,GRELHADO(A)/BRASA/CHURRASCO,81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100201,CONTRAFILE,3,GRELHADO(A)/BRASA/CHURRASCO,94,QUILO,5,BIFE,1000,15,Quilo
7100201,CONTRAFILE,4,ASSADO(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100201,CONTRAFILE,4,ASSADO(A),29,ESPETINHO,5,BIFE,46,2,Espetinho de carne - unidade
7100201,CONTRAFILE,4,ASSADO(A),32,FATIA,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100201,CONTRAFILE,4,ASSADO(A),33,FILE,5,BIFE,100,1,Bife bovino - unidade média
7100201,CONTRAFILE,4,ASSADO(A),68,GRAMA,5,BIFE,1,15,Grama
7100201,CONTRAFILE,4,ASSADO(A),81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100201,CONTRAFILE,4,ASSADO(A),82,PEGADOR,5,BIFE,30,1,Carne bovina ensopada - colher de sopa cheia
7100201,CONTRAFILE,4,ASSADO(A),94,QUILO,5,BIFE,1000,15,Quilo
7100201,CONTRAFILE,5,FRITO(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100201,CONTRAFILE,5,FRITO(A),32,FATIA,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100201,CONTRAFILE,5,FRITO(A),33,FILE,5,BIFE,100,1,Bife bovino - unidade média
7100201,CONTRAFILE,5,FRITO(A),68,GRAMA,5,BIFE,1,15,Grama
7100201,CONTRAFILE,5,FRITO(A),81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100201,CONTRAFILE,5,FRITO(A),94,QUILO,5,BIFE,1000,15,Quilo
7100201,CONTRAFILE,6,EMPANADO(A)/A MILANESA,5,BIFE,5,BIFE,80,1,Bife bovino à milanesa - unidade média
7100201,CONTRAFILE,6,EMPANADO(A)/A MILANESA,68,GRAMA,5,BIFE,1,15,Grama
7100201,CONTRAFILE,6,EMPANADO(A)/A MILANESA,94,QUILO,5,BIFE,1000,15,Quilo
7100201,CONTRAFILE,7,REFOGADO(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100201,CONTRAFILE,7,REFOGADO(A),68,GRAMA,5,BIFE,1,15,Grama
7100201,CONTRAFILE,7,REFOGADO(A),94,QUILO,5,BIFE,1000,15,Quilo
7100201,CONTRAFILE,8,MOLHO VERMELHO,5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100201,CONTRAFILE,8,MOLHO VERMELHO,68,GRAMA,5,BIFE,1,15,Grama
7100201,CONTRAFILE,8,MOLHO VERMELHO,81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100201,CONTRAFILE,8,MOLHO VERMELHO,94,QUILO,5,BIFE,1000,15,Quilo
7100205,BISTECA BOVINA,1,CRU(A),68,GRAMA,81,PEDACO,1,15,Grama
7100205,BISTECA BOVINA,1,CRU(A),81,PEDACO,81,PEDACO,70,8,Bisteca de porco assada - pedaço
7100205,BISTECA BOVINA,1,CRU(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100205,BISTECA BOVINA,2,CROZIDO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100205,BISTECA BOVINA,2,CROZIDO(A),81,PEDACO,81,PEDACO,70,8,Bisteca de porco assada - pedaço
7100205,BISTECA BOVINA,2,CROZIDO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100205,BISTECA BOVINA,3,GRELHADO(A)/BRASA/CHURRASCO,5,BIFE,103,UNIDADE,150,1,Bife bovino - unidade grande
7100205,BISTECA BOVINA,3,GRELHADO(A)/BRASA/CHURRASCO,12,COLHER DE ARROZ/SERVIR,103,UNIDADE,70,1,Carne bovina ensopada com legumes - colher de arroz cheia
7100205,BISTECA BOVINA,3,GRELHADO(A)/BRASA/CHURRASCO,68,GRAMA,103,UNIDADE,1,15,Grama
7100205,BISTECA BOVINA,3,GRELHADO(A)/BRASA/CHURRASCO,81,PEDACO,103,UNIDADE,70,8,Bisteca de porco assada - pedaço
7100205,BISTECA BOVINA,3,GRELHADO(A)/BRASA/CHURRASCO,94,QUILO,103,UNIDADE,1000,15,Quilo
7100205,BISTECA BOVINA,3,GRELHADO(A)/BRASA/CHURRASCO,103,UNIDADE,103,UNIDADE,150,1,Bife bovino - unidade grande
7100205,BISTECA BOVINA,4,ASSADO(A),5,BIFE,81,PEDACO,150,1,Bife bovino - unidade grande
7100205,BISTECA BOVINA,4,ASSADO(A),32,FATIA,81,PEDACO,70,8,Bisteca de porco assada - pedaço
7100205,BISTECA BOVINA,4,ASSADO(A),68,GRAMA,81,PEDACO,1,15,Grama
7100205,BISTECA BOVINA,4,ASSADO(A),81,PEDACO,81,PEDACO,70,8,Bisteca de porco assada - pedaço
7100205,BISTECA BOVINA,4,ASSADO(A),94,QUILO,81,PEDACO,1000,15,Quilo
7100205,BISTECA BOVINA,4,ASSADO(A),103,UNIDADE,81,PEDACO,150,1,Bife bovino - unidade grande
7100205,BISTECA BOVINA,5,FRITO(A),5,BIFE,103,UNIDADE,150,1,Bife bovino - unidade grande
7100205,BISTECA BOVINA,5,FRITO(A),16,COLHER DE SOPA,103,UNIDADE,30,1,Carne bovina ensopada - colher de sopa cheia
7100205,BISTECA BOVINA,5,FRITO(A),68,GRAMA,103,UNIDADE,1,15,Grama
7100205,BISTECA BOVINA,5,FRITO(A),81,PEDACO,103,UNIDADE,70,8,Bisteca de porco assada - pedaço
7100205,BISTECA BOVINA,5,FRITO(A),94,QUILO,103,UNIDADE,1000,15,Quilo
7100205,BISTECA BOVINA,5,FRITO(A),103,UNIDADE,103,UNIDADE,150,1,Bife bovino - unidade grande
7100205,BISTECA BOVINA,6,EMPANADO(A)/A MILANESA,68,GRAMA,103,UNIDADE,1,15,Grama
7100205,BISTECA BOVINA,6,EMPANADO(A)/A MILANESA,94,QUILO,103,UNIDADE,1000,15,Quilo
7100205,BISTECA BOVINA,6,EMPANADO(A)/A MILANESA,103,UNIDADE,103,UNIDADE,110,1,Bife bovino à milanesa - unidade grande
7100205,BISTECA BOVINA,7,REFOGADO(A),32,FATIA,103,UNIDADE,70,8,Bisteca de porco assada - pedaço
7100205,BISTECA BOVINA,7,REFOGADO(A),68,GRAMA,103,UNIDADE,1,15,Grama
7100205,BISTECA BOVINA,7,REFOGADO(A),94,QUILO,103,UNIDADE,1000,15,Quilo
7100205,BISTECA BOVINA,7,REFOGADO(A),103,UNIDADE,103,UNIDADE,150,1,Bife bovino - unidade grande
7100205,BISTECA BOVINA,8,MOLHO VERMELHO,68,GRAMA,103,UNIDADE,1,15,Grama
7100205,BISTECA BOVINA,8,MOLHO VERMELHO,94,QUILO,103,UNIDADE,1000,15,Quilo
7100205,BISTECA BOVINA,8,MOLHO VERMELHO,103,UNIDADE,103,UNIDADE,150,1,Bife bovino - unidade grande
7100301,ALCATRA,1,CRU(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100301,ALCATRA,1,CRU(A),68,GRAMA,5,BIFE,1,15,Grama
7100301,ALCATRA,1,CRU(A),94,QUILO,5,BIFE,1000,15,Quilo
7100301,ALCATRA,2,CROZIDO(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100301,ALCATRA,2,CROZIDO(A),68,GRAMA,5,BIFE,1,15,Grama
7100301,ALCATRA,2,CROZIDO(A),81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100301,ALCATRA,2,CROZIDO(A),87,PORCAO,5,BIFE,75,2,Carne assada - porção Guia Alimentar
7100301,ALCATRA,2,CROZIDO(A),94,QUILO,5,BIFE,1000,15,Quilo
7100301,ALCATRA,3,GRELHADO(A)/BRASA/CHURRASCO,5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100301,ALCATRA,3,GRELHADO(A)/BRASA/CHURRASCO,30,ESPETO,5,BIFE,46,2,Espetinho de carne - unidade
7100301,ALCATRA,3,GRELHADO(A)/BRASA/CHURRASCO,32,FATIA,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100301,ALCATRA,3,GRELHADO(A)/BRASA/CHURRASCO,68,GRAMA,5,BIFE,1,15,Grama
7100301,ALCATRA,3,GRELHADO(A)/BRASA/CHURRASCO,81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100301,ALCATRA,3,GRELHADO(A)/BRASA/CHURRASCO,87,PORCAO,5,BIFE,75,2,Carne assada - porção Guia Alimentar
7100301,ALCATRA,3,GRELHADO(A)/BRASA/CHURRASCO,94,QUILO,5,BIFE,1000,15,Quilo
7100301,ALCATRA,4,ASSADO(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100301,ALCATRA,4,ASSADO(A),32,FATIA,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100301,ALCATRA,4,ASSADO(A),68,GRAMA,5,BIFE,1,15,Grama
7100301,ALCATRA,4,ASSADO(A),81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100301,ALCATRA,4,ASSADO(A),87,PORCAO,5,BIFE,75,2,Carne assada - porção Guia Alimentar
7100301,ALCATRA,4,ASSADO(A),94,QUILO,5,BIFE,1000,15,Quilo
7100301,ALCATRA,5,FRITO(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100301,ALCATRA,5,FRITO(A),12,COLHER DE ARROZ/SERVIR,5,BIFE,70,1,Carne bovina ensopada com legumes - colher de arroz cheia
7100301,ALCATRA,5,FRITO(A),32,FATIA,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100301,ALCATRA,5,FRITO(A),68,GRAMA,5,BIFE,1,15,Grama
7100301,ALCATRA,5,FRITO(A),81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100301,ALCATRA,5,FRITO(A),87,PORCAO,5,BIFE,75,2,Carne assada - porção Guia Alimentar
7100301,ALCATRA,5,FRITO(A),94,QUILO,5,BIFE,1000,15,Quilo
7100301,ALCATRA,6,EMPANADO(A)/A MILANESA,5,BIFE,5,BIFE,80,1,Bife bovino à milanesa - unidade média
7100301,ALCATRA,6,EMPANADO(A)/A MILANESA,33,FILE,5,BIFE,80,1,Bife bovino à milanesa - unidade média
7100301,ALCATRA,6,EMPANADO(A)/A MILANESA,68,GRAMA,5,BIFE,1,15,Grama
7100301,ALCATRA,6,EMPANADO(A)/A MILANESA,94,QUILO,5,BIFE,1000,15,Quilo
7100301,ALCATRA,7,REFOGADO(A),5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100301,ALCATRA,7,REFOGADO(A),68,GRAMA,5,BIFE,1,15,Grama
7100301,ALCATRA,7,REFOGADO(A),81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100301,ALCATRA,7,REFOGADO(A),87,PORCAO,5,BIFE,75,2,Carne assada - porção Guia Alimentar
7100301,ALCATRA,7,REFOGADO(A),94,QUILO,5,BIFE,1000,15,Quilo
7100301,ALCATRA,8,MOLHO VERMELHO,5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100301,ALCATRA,8,MOLHO VERMELHO,68,GRAMA,5,BIFE,1,15,Grama
7100301,ALCATRA,8,MOLHO VERMELHO,94,QUILO,5,BIFE,1000,15,Quilo
7100301,ALCATRA,12,AO VINAGRETE,5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100301,ALCATRA,12,AO VINAGRETE,68,GRAMA,5,BIFE,1,15,Grama
7100301,ALCATRA,12,AO VINAGRETE,94,QUILO,5,BIFE,1000,15,Quilo
7100301,ALCATRA,13,ENSOPADO,5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100301,ALCATRA,13,ENSOPADO,68,GRAMA,5,BIFE,1,15,Grama
7100301,ALCATRA,13,ENSOPADO,94,QUILO,5,BIFE,1000,15,Quilo
7100303,MAMINHA,3,GRELHADO(A)/BRASA/CHURRASCO,5,BIFE,5,BIFE,100,1,Bife bovino - unidade média
7100303,MAMINHA,3,GRELHADO(A)/BRASA/CHURRASCO,32,FATIA,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100303,MAMINHA,3,GRELHADO(A)/BRASA/CHURRASCO,33,FILE,5,BIFE,100,1,Bife bovino - unidade média
7100303,MAMINHA,3,GRELHADO(A)/BRASA/CHURRASCO,68,GRAMA,5,BIFE,1,15,Grama
7100303,MAMINHA,3,GRELHADO(A)/BRASA/CHURRASCO,81,PEDACO,5,BIFE,35,1,Carne bovina ensopada - pedaço médio
7100303,MAMINHA,3,GRELHADO(A)/BRASA/CHURRASCO,87,PORCAO,5,BIFE,75,2,Carne assada - porção Guia Alimentar
7100303,MAMINHA,3,GRELHADO(A)/BRASA/CHURRASCO,94,QUILO,5,BIFE,1000,15,Quilo
7100303,MAMINHA,4,ASSADO(A),5,BIFE,32,FATIA,100,1,Bife bovino - unidade média
7100303,MAMINHA,4,ASSADO(A),32,FATIA,32,FATIA,35,1,Carne bovina ensopada - pedaço médio
